id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78831145;Финансовый аналитик;Финансовый Аналитик / Financial Analyst;Москва;A large non-food FMCG company is looking for a Financial Analyst.;;ms excel, sap;От 1 года до 3 лет;2023-04-03;;;
77828216;Финансовый аналитик;Финансовый аналитик;Москва;Даблби;;ms excel, бюджетирование, 1с: управление предприятием;От 1 года до 3 лет;2023-04-12;;;
79221969;Финансовый аналитик;Старший финансовый аналитик (Продажи и маркетинг);Москва;Черкизово, Группа предприятий;;p&l, excel, работа с большим объемом информации, высокие коммуникативные навыки;От 3 до 6 лет;2023-04-12;;;
78131921;Финансовый аналитик;Финансовый менеджер/аналитик (общепит);Москва;Новиков Групп;;анализ фхд, анализ бизнес показателей, анализ затрат, финансовый анализ, финансовый контроль, анализ финансовых показателей, расчет и анализ себестоимости продукции и услуг, управленческий учет;От 3 до 6 лет;2023-03-30;130000;;RUR
79307622;Финансовый аналитик;Supply Finance Senior Analyst / Старший Финансовый Аналитик;Москва;Марс;;;От 3 до 6 лет;2023-04-14;;;
78878671;Финансовый аналитик;Финансовый аналитик;Москва;Торговый дом-ВИК;;;От 3 до 6 лет;2023-04-04;;;
79175972;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;РДВ Технолоджи;;управленческий учет, 1с erp, 1с: бухгалтерия, бюджетирование, план-фактный анализ бюджета, финансовое планирование, формирование бюджета, дебиторская задолженность, расчет и анализ себестоимости продукции и услуг, финансовый менеджмент;От 3 до 6 лет;2023-04-11;;;
78865776;Финансовый аналитик;Экономист/Финансовый аналитик;Москва;Восточный Поток;;;От 1 года до 3 лет;2023-04-04;100000;120000;RUR
78821338;Финансовый аналитик;Финансовый аналитик;Москва;SUNLIGHT/САНЛАЙТ;;ms powerpoint, подготовка презентаций, финансовый анализ, финансовое моделирование, бюджетирование, ms excel;От 1 года до 3 лет;2023-04-03;;;
75576334;Финансовый аналитик;Финансовый аналитик;Москва;Данные – центр обработки и автоматизации;;управленческий учет, 1с: предприятие 8, управленческая отчетность, ms outlook, 1с: комплексная автоматизация, ms excel, ms powerpoint, oracle hyperion;Более 6 лет;2023-04-05;;;
78342787;Финансовый аналитик;Финансовый аналитик;Москва;Инжиниринг групп;;1c: бухгалтерия, подготовка управленческой отчетности, финансовый анализ, финансовый контроль, бюджетирование, ms excel;От 3 до 6 лет;2023-04-05;;;
78176752;Финансовый аналитик;Финансовый аналитик Маркетинга в Плюс и Фантех;Москва;Яндекс;;;От 3 до 6 лет;2023-04-05;;;
78765526;Финансовый аналитик;Финансовый аналитик по планированию;Москва;Денвью Лимитэд (Maxxium Russia);;управленческая отчетность, финансовая отчетность, план-фактный анализ бюджета, долгосрочное бюджетирование и планирование;От 1 года до 3 лет;2023-03-31;;;
76041683;Финансовый аналитик;Финансовый аналитик;Москва;Ростелеком-Солар;;1c: бухгалтерия, бизнес-планирование, формирование бюджета, составление бизнес-плана, анализ финансовых показателей, проектный учет, тарифообразование;От 3 до 6 лет;2023-04-06;;;
78422650;Финансовый аналитик;Финансовый аналитик (Бизнес);Москва;Ростелеком-Солар;;финансовое моделирование, power pivot, power query, составление бизнес-плана, управленческая отчетность, бизнес-планирование, финансовый анализ, моделирование, анализ финансовых показателей, план-фактный анализ бюджета;От 3 до 6 лет;2023-04-06;;;
53179930;Финансовый аналитик;Финансовый / бизнес аналитик;Москва;МАКСИМА;;управленческий учет, финансовый анализ, анализ инвестиционных проектов, 1с: предприятие 8, оценка инвестиционных проектов;Более 6 лет;2023-03-31;150000;170000;RUR
78962811;Финансовый аналитик;Финансовый аналитик;Москва;AFI Development;;;От 1 года до 3 лет;2023-04-05;;;
78830415;Финансовый аналитик;Старший финансовый аналитик;Москва;ВЕРОФАРМ;;;От 3 до 6 лет;2023-04-03;;;
78789084;Финансовый аналитик;Финансовый менеджер /аналитик в отдел управленческой отчетности и бюджетирования;Москва;СК Ренессанс Жизнь;;;От 1 года до 3 лет;2023-04-01;;;
77699761;Финансовый аналитик;Финансовый аналитик (M&A);Москва;YADRO;;финансовый анализ, бюджетирование, финансовая отчетность, ms powerpoint, ms outlook;От 1 года до 3 лет;2023-03-31;;;
