id;spec;job_title;city;employer;schedule;experience;published;salary_from;salary_to;currency;skills
78906372;Финансовый аналитик;Финансовый аналитик (логистика);Москва;Детский Мир;;;2023-04-04;;;;управленческая отчетность, бюджетирование, планирование, финансовая отчетность, cima, вэд, импортные операции, управленческий учет, план-фактный анализ бюджета
78878671;Финансовый аналитик;Финансовый аналитик;Москва;Торговый дом-ВИК;;;2023-04-04;;;;
66635670;Финансовый аналитик;Финансовый аналитик;Москва;АВТОМИР, ГК;;;2023-04-04;;;;ms access, базы данных, power bi, vba, математическая статистика, анализ финансовых показателей, системное мышление, математическое моделирование, прогнозирование, sql, ms powerpoint, бизнес-планирование, аналитическое мышление, анализ данных, бизнес-анализ, контроль и анализ ценообразования, ms sql, экономический анализ, отчетность
78390495;Финансовый аналитик;Финансовый аналитик/Главный экономист;Москва;Профэско;;;2023-04-06;;120000;RUR;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, внутренний финансовый аудит, финансовое моделирование
75981421;Финансовый аналитик;Младший финансовый аналитик;Москва;Finstar Financial Group;;;2023-03-29;70000;;RUR;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, управленческая отчетность, финансовая отчетность, бухгалтерская отчетность, excel, финансы, бюджетирование, финансовое планирование, аналитическое мышление, долгосрочное бюджетирование и планирование, краткосрочное бюджетирование и планирование, продвинутый пользователь пк
78047924;Финансовый аналитик;Младший финансовый аналитик;Москва;МКК СМСФИНАНС;;;2023-03-29;70000;;RUR;анализ текущих финансовых показателей, работа с большим объемом информации, ms powerpoint, финансовая отчетность, excel, бюджетирование, управленческая отчетность, финансовый анализ, mysql
78150895;Финансовый аналитик;Старший финансовый аналитик;Москва;Циан;;;2023-04-04;;;;
77895297;Финансовый аналитик;Старший финансовый аналитик;Москва;Гринфин;;;2023-04-06;;;;
78497392;Финансовый аналитик;Ведущий финансовый аналитик;Москва;Городская Инновационно-Лизинговая Компания;;;2023-04-05;;;;power point, ms powerpoint, знание ms office, финансовая отчетность, анализ финансовых показателей, excel, лизинг, баланс, бддс, разработка финансовых моделей, продвинутый пользователь excel, финансовый анализ
78342787;Финансовый аналитик;Финансовый аналитик;Москва;Инжиниринг групп;;;2023-04-05;;;;1c: бухгалтерия, подготовка управленческой отчетности, финансовый анализ, финансовый контроль, бюджетирование, ms excel
78604641;Финансовый аналитик;Financial analyst;Москва;СберМаркет;;;2023-04-06;;;;финансовая отчетность, excel, анализ бизнес показателей, управленческая отчетность, анализ текущих финансовых показателей, financial accounting
78877239;Финансовый аналитик;Финансовый аналитик / Экономист строительного проекта;Москва;АРС;;;2023-04-04;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, управленческий учет, финансовая отчетность, строительство, excel, финансовый контроль, бюджетирование, формирование бюджета
78685831;Финансовый аналитик;Ведущий финансовый аналитик;Москва;Ventra;;;2023-04-04;;;;axapta, финансовый контроль, автоматизация управленческой отчетности, управленческий учет, бюджетирование, финансовое планирование, план-фактный анализ бюджета, анализ финансовых показателей, sap, формирование управленческой отчетности, финансовое моделирование, автоматизация
78275725;Финансовый аналитик;Экономист / финансовый аналитик;Москва;ВКО Медпром;;;2023-04-04;70000;100000;RUR;экономический анализ, 1с, план-фактный анализ бюджета
77914833;Финансовый аналитик;Финансовый аналитик;Москва;ГЛОБАЛ ДОК;;;2023-04-03;100000;130000;RUR;управленческий учет, финансовый контроль, финансовый анализ, управленческая отчетность, формирование бюджета
75769379;Финансовый аналитик;Финансовый аналитик;Москва;СЗ Стадион Спартак;;;2023-04-06;;;;
78693640;Финансовый аналитик;Финансовый аналитик (планирование и бюджетирование);Москва;СБЕР;;;2023-03-29;;;;
78752092;Финансовый аналитик;Аналитик (Финансовый блок операционных расходов);Москва;МАГНИТ, Розничная сеть;;;2023-03-31;;70000;RUR;работа с большим объемом информации, финансовая отчетность, план-фактный анализ бюджета, продвинутый пользователь ms excel, анализ финансовых показателей
75630094;Финансовый аналитик;Финансовый аналитик (страховые и инвестиционные рейтинги);Москва;Рейтинговое Агентство Эксперт РА;;;2023-04-04;;;;анализ финансовых показателей, финансовый анализ, анализ бизнес показателей, экономический анализ, статистика
77638892;Финансовый аналитик;Ведущий финансовый аналитик;Москва;ААА-Консалтинг;;;2023-03-29;180000;;RUR;анализ финансовых показателей, аналитическое мышление, работа с банками, кредиты для бизнеса, работа с государственными гарантиями по 44, 223 и 615 фз, финансовый анализ
76713547;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;РусСибКонтроль;;;2023-04-05;;;;финансовый анализ, анализ текущих финансовых показателей, план-фактный анализ бюджета, финансовое планирование, бюджетирование
78131921;Финансовый аналитик;Финансовый менеджер/аналитик (общепит);Москва;Новиков Групп;;;2023-03-30;130000;;RUR;анализ фхд, анализ бизнес показателей, анализ затрат, финансовый анализ, финансовый контроль, анализ финансовых показателей, расчет и анализ себестоимости продукции и услуг, управленческий учет
77298981;Финансовый аналитик;Финансовый аналитик (Ритейл);Москва;Crocus Group;;;2023-03-31;;;;аналитика продаж, fashion retail, знание английского языка, финансовый анализ, profit and loss statement, pl, финансовая отчетность, документооборот
77699761;Финансовый аналитик;Финансовый аналитик (M&A);Москва;YADRO;;;2023-03-31;;;;финансовый анализ, бюджетирование, финансовая отчетность, ms powerpoint, ms outlook
78978707;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Первый Дом Консалтинга ЧТО ДЕЛАТЬ КОНСАЛТ;;;2023-04-06;70000;130000;RUR;анализ текущих финансовых показателей, аналитическое мышление, аналитические исследования, бизнес-анализ, финансовое моделирование, python, business intelligence systems, финансовое планирование
78572962;Финансовый аналитик;Финансовый контролер / Финансовый менеджер / Финансовый аналитик;Москва;PrimeConcept;;;2023-03-27;180000;200000;RUR;acca, консолидация отчетности по рсбу, cash flow
76041683;Финансовый аналитик;Финансовый аналитик;Москва;Ростелеком-Солар;;;2023-04-06;;;;1c: бухгалтерия, бизнес-планирование, формирование бюджета, составление бизнес-плана, анализ финансовых показателей, проектный учет, тарифообразование
73713459;Финансовый аналитик;Финансовый аналитик - специалист по документообороту;Москва;Финансово-Консалтинговый Центр;;;2023-04-04;35000;65000;RUR;финансовая отчетность, бухгалтерский учет, 1c: бухгалтерия, гарант, ms access
75910717;Финансовый аналитик;Финансовый аналитик (в Омск);Москва;Ассоциация Хоккейный Клуб Авангард;;;2023-04-05;;;;управленческая отчетность, бюджетирование, финансовое моделирование, анализ данных, ms excel, ms power point
78721328;Финансовый аналитик;Финансовый аналитик;Москва;Яндекс;;;2023-03-30;;;;внутренний финансовый аудит, внешний финансовый аудит, финансовая отчетность, финансовый контроль, финансовое планирование, план-фактный анализ бюджета
78088347;Финансовый аналитик;Финансовый аналитик;Москва;Orion Group;;;2023-04-05;80000;;RUR;ms powerpoint, бюджетирование, аналитическое мышление, ms access, прогнозирование, анализ финансовых показателей, экономический анализ, финансовая отчетность, план-фактный анализ бюджета, финансовый анализ, анализ текущих финансовых показателей
78254637;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;ФАВОРИТ ФЭШН ГРУП;;;2023-04-04;;;;план-фактный анализ бюджета, анализ текущих финансовых показателей, контроль и анализ ценообразования, краткосрочное бюджетирование и планирование, подготовка консолидированного бюджета, бюджетирование, финансовый анализ, управленческий учет, анализ финансовых показателей
77715858;Финансовый аналитик;Финансовый аналитик (направление банковских рейтингов);Москва;Рейтинговое Агентство Эксперт РА;;;2023-04-05;;;;анализ рисков, финансовый анализ, финансовая отчетность, мсфо, кредитные риски
78788812;Финансовый аналитик;Финансовый аналитик;Москва;BAT Russia;;;2023-03-31;85300;;RUR;ms excel, деловая коммуникация, ifrs
78089798;Финансовый аналитик;Финансовый аналитик;Москва;Мультибонус;;;2023-04-03;;;;
78740986;Финансовый аналитик;Финансовый аналитик (Kion);Москва;МТС;;;2023-03-30;;;;python, sql, ms powerpoint, анализ данных, ms excel
78638839;Финансовый аналитик;Помощник финансового аналитика;Москва;Jobers;;;2023-03-28;89000;;RUR;
78261393;Финансовый аналитик;Финансовый аналитик (автомобильный бизнес);Москва;Чери Автомобили Рус;;;2023-04-04;;;;экономический анализ, английский язык, финансовый анализ, статистический анализ, работа с большим объемом информации
78912934;Финансовый аналитик;Аналитик (финансовые риски);Москва;Ростелеком;;;2023-04-04;;;;sql, vba, sas, oracle pl/sql, аналитическое мышление
79002089;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Продторг КМВ;;;2023-04-06;;80000;RUR;
78561734;Финансовый аналитик;Младший финансовый аналитик / младший бухгалтер (удаленно);Москва;Кей Групп;;;2023-03-27;;104511;RUR;
73813673;Финансовый аналитик;Финансовый аналитик;Москва;Ассоциация Специалистов Городского Хозяйства по Развитию Управленческих Кадров;;;2023-03-27;175000;;RUR;анализ текущих финансовых показателей, финансовая отчетность, управленческая отчетность, ms powerpoint, 1с: управление производственным предприятием
78412489;Финансовый аналитик;Аналитик данных (финансовые KPI);Москва;билайн;;;2023-04-06;;;;sql, python, qlik sense, анализ данных, data analysis
78870142;Финансовый аналитик;Финансовый аналитик;Москва;Голубева Юлия Дмитриевна;;;2023-04-04;60000;;RUR;
77061122;Финансовый аналитик;Аналитик по финансовому моделированию;Москва;АПХ ЭКО-культура;;;2023-04-03;;;;
77317533;Финансовый аналитик;Ведущий финансовый аналитик лизинговой компании;Москва;КОНТРОЛ лизинг;;;2023-04-03;;;;план-фактный анализ бюджета, ms powerpoint, подготовка презентаций, грамотность, финансовый анализ, анализ текущих финансовых показателей, пользователь пк, работа с большим объемом информации, ms excel, бддс, бдр, разработка финансовых моделей, финансовая отчетность, баланс
76898408;Финансовый аналитик;Финансовый аналитик (строительство);Москва;Ассоциация Специалистов Городского Хозяйства по Развитию Управленческих Кадров;;;2023-04-05;95000;110000;RUR;
74029532;Финансовый аналитик;Финансовый аналитик (направление корпоративных рейтингов);Москва;Рейтинговое Агентство Эксперт РА;;;2023-04-06;;;;английский язык, анализ рисков, финансовый анализ, финансовое моделирование, мсфо, кредитные риски, финансовая отчетность, финансовый менеджмент
77658766;Финансовый аналитик;Финансовый аналитик/квант/алгоритмическая торговля;Москва;Держава , АКБ;;;2023-03-30;;;;eviews, python, статистический анализ, математическое моделирование, excel, математический анализ, математический склад ума, английский язык
77444155;Финансовый аналитик;Финансовый аналитик;Москва;Sminex-Интеко;;;2023-03-27;170000;225000;RUR;анализ финансовых показателей, финансовое моделирование, финансовый анализ, работа с большим объемом информации, ms excel
78615003;Финансовый аналитик;Менеджер по финансовому анализу и моделированию (удаленно);Москва;Profi-Hunter;;;2023-03-28;;;;финансовое моделирование, подготовка презентаций, анализ фхд, финансовое планирование, финансовый анализ, бизнес-планирование, ms powerpoint, управленческая отчетность, оценка инвестиционных проектов, стратегическое планирование
78680835;Финансовый аналитик;Финансовый аналитик;Москва;МАГНИТ, Розничная сеть;;;2023-03-29;;;;
78614839;Финансовый аналитик;Финансовый аналитик;Москва;Страховая компания «Сбербанк страхование»;;;2023-03-28;;;;
76113964;Финансовый аналитик;Финансовый аналитик;Москва;Р7 Групп;;;2023-04-06;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, управленческая отчетность, финансовый контроль
78730573;Финансовый аналитик;Финансовый аналитик;Москва;BI.ZONE;;;2023-03-30;;;;ms excel, аналитика, финансовое моделирование, расчет и анализ себестоимости продукции и услуг
77611703;Финансовый аналитик;Финансовый аналитик;Москва;Эрманн;;;2023-03-28;;;;
78931453;Финансовый аналитик;Финансовый аналитик (складская недвижимость);Москва;NF Group;;;2023-04-05;;;;
78587627;Финансовый аналитик;Финансовый аналитик;Москва;Медиа Бизнес Солюшенс;;;2023-03-31;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, ms powerpoint, работа с большим объемом информации
78639716;Финансовый аналитик;Финансовый аналитик;Москва;Ozon;;;2023-03-28;;;;финансы центральный офис
78722818;Финансовый аналитик;Финансовый аналитик;Москва;Финансовый Дом «Солид»;;;2023-03-30;;;;финансовый анализ, аналитическое мышление, бизнес-планирование, анализ бизнес показателей, sql
78695110;Финансовый аналитик;Руководитель отдела по коммерческой эффективности/Финансовый аналитик;Москва;Media Instinct Group;;;2023-04-02;;;;
77958012;Финансовый аналитик;Финансовый аналитик в отдел финансового планирования и бизнес - анализа;Москва;Biglion;;;2023-04-03;;;;управление командой, аналитические исследования, планирование, администрирование, оперативное планирование, анализ продаж, анализ ассортиментной линейки, планирование продаж, анализ конкурентной среды, оценка потребностей клиентов, анализ бизнес показателей, swot анализ, мониторинг цен, анализ текущих финансовых показателей, мсфо, финансовый анализ, корпоративные финансы, анализ данных, финансовая отчетность, управленческая отчетность, бизнес-анализ, консолидация отчетности по рсбу, рсбу, acca, cpa, cfa, vba, макросы, ms sql, big 4
76600340;Финансовый аналитик;Финансовый аналитик в Банк;Москва;РЕСО-Гарантия, САО;;;2023-03-29;;;;финансовый анализ, анализ текущих финансовых показателей, 1c: бухгалтерия, бухгалтерский учет, аналитическое мышление
78671404;Финансовый аналитик;Финансовый аналитик;Москва;Алмазгеобур;;;2023-03-29;;;;финансовое моделирование, анализ инвестиционных проектов, английский язык, анализ финансовых показателей, инвестиционная деятельность
78692346;Финансовый аналитик;Финансовый аналитик (бюджетирование, прогнозирование);Москва;Hunt Expert;;;2023-03-29;;;;прогнозирование, план-фактный анализ бюджета, анализ финансовых показателей, анализ текущих финансовых показателей, бюджетирование
78634883;Финансовый аналитик;Финансовый аналитик;Москва;РОЛЬФ, группа компаний;;;2023-03-28;;110000;RUR;консультирование сотрудников по вопросам трудового законодательства, кадровое делопроизводство, трудовое законодательство рф, работа с большим объемом информации
78706480;Финансовый аналитик;Аналитик финансового отдела;Москва;Азот-Взрыв;;;2023-03-30;;;;финансовое моделирование
75630508;Финансовый аналитик;Финансовый аналитик (Операционные расходы);Москва;Детский Мир;;;2023-03-27;;;;управленческая отчетность, финансовая отчетность, формирование управленческой отчетности, анализ финансовых показателей, анализ текущих финансовых показателей, коммерческая маржа, mc excel, бюджетирование, продвинутый пользователь excel, финансовый анализ
78560828;Финансовый аналитик;Финансовый аналитик;Москва;АЙФЭЛЛ;;;2023-03-27;;;;финансовый анализ, анализ рынка
77870392;Финансовый аналитик;Финансовый аналитик;Москва;ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ;;;2023-03-28;;;;
78495440;Финансовый аналитик;Финансовый менеджер / аналитик;Москва;СБЕР;;;2023-03-24;;;;
78425528;Финансовый аналитик;Финансовый аналитик - экономист (аренда в БП Румянцево);Москва;Стройинвест;;;2023-04-06;80000;100000;RUR;знание принципов составления бддс, бдр., знание план-фактный анализ,, знание бухгалтерского учета., навыки работы с 1с, ms office,, финансовый контроль, деловая переписка, анализ текущих финансовых показателей, аналитическое мышление, финансовый менеджмент, сбор и анализ информации, финансовая отчетность, финансовый cash flow, p&l)
78139900;Финансовый аналитик;Финансовый аналитик (по направлению работы с маркетплейсами);Москва;Сенатор;;;2023-04-06;;;;
78962643;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;РОН;;;2023-04-05;60000;70000;RUR;работа с большим объемом информации, бюджетирование, финансовый контроль, управленческая отчетность, формирование бюджета, финансовое планирование, управленческий учет, финансовая отчетность, 1c: бухгалтерия, оптимизация затрат, краткосрочное бюджетирование и планирование, формирование управленческой отчетности, долгосрочное бюджетирование и планирование, google таблицы, 1c: финансы, сводные таблицы, excel
78613461;Финансовый аналитик;Финансовый аналитик;Москва;Ростелеком;;;2023-03-28;;;;бизнес-моделирование
76128893;Финансовый аналитик;Менеджер по бизнес-аналитике и финансовому анализу;Москва;Чижик;;;2023-04-06;;;;sap erp, cognos bi, power query, vba, power bi, sap bi, ms powerpoint, бизнес-анализ, анализ бизнес показателей, визуализация данных, cognos, деловая коммуникация
78692497;Финансовый аналитик;Старший финансовый аналитик;Москва;ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ;;;2023-03-29;;;;
78616444;Финансовый аналитик;Финансовый аналитик;Москва;MANGO OFFICE;;;2023-03-28;;;;excel, рсбу, план-фактный анализ бюджета, внешний финансовый аудит, умение работать в условиях многозадачности, умение адаптироваться, умение слушать, аналитические навыки, уверенный пользователь ms office, анализ данных, аналитическое мышление, ms power bi, мсфо, 1с: бухгалтерия, деловая коммуникация, грамотная речь, работа с большим объемом информации
78522476;Финансовый аналитик;Ведущий финансовый аналитик (Тарифы);Москва;СберМегаМаркет;;;2023-03-28;;;;ведение переговоров, закупки, закупка товаров и услуг, многозадачность, финансовое моделирование, прогнозирование
79001055;Финансовый аналитик;Финансовый аналитик;Москва;Холдинг Монастырев;;;2023-04-06;70000;80000;RUR;1c: бухгалтерия, 1с: предприятие 8, 1с: бухгалтерия, 1c: зарплата и кадры, 1c: финансы, ms excel, банк-клиент, эквайринг, отправка платежей
77432713;Финансовый аналитик;Финансовый аналитик по акциям;Москва;Ньютон Инвестиции;;;2023-03-29;;;;финансовый анализ, английский язык, анализ инвестиционных проектов, аналитические исследования, анализ финансовых показателей, ценные бумаги
78716461;Финансовый аналитик;Financial Analyst;Москва;Abbott Laboratories;;;2023-03-30;;;;
78666729;Финансовый аналитик;Финансовый аналитик по развитию сети;Москва;ПСБ (Промсвязьбанк);;;2023-03-29;;;;ms sql, финансовый анализ, финансовая отчетность, мсфо, консолидация отчетности по рсбу, vba, olap-кубы
78444217;Финансовый аналитик;Финансовый аналитик;Москва;Группа ВИС;;;2023-03-23;180000;;RUR;финансовое моделирование, консолидация отчетности по рсбу, мсфо, ms excel, инвестиционный анализ, финансовый анализ
78523539;Финансовый аналитик;Финансовый аналитик;Москва;ВПТ;;;2023-04-05;;;;
78523539;Финансовый аналитик;Финансовый аналитик;Москва;ВПТ;;;2023-04-05;;;;
78708208;Финансовый аналитик;Главный специалист/Финансовый аналитик;Москва;ПСБ Лизинг;;;2023-03-30;;;;анализ текущих финансовых показателей, мсфо, ms powerpoint, анализ финансовых показателей, рсбу, acca, дипифр, финансовый анализ, системное мышление, многозадачность, умение работать в режиме многозадачности, уверенный пользователь пк (ms office), финансы, высшее образование, умение работать в условиях многозадачности
78413920;Финансовый аналитик;Финансовый аналитик (Middle/Senior/Lead);Москва;Тагес Джамп;;;2023-03-30;;;;финансовый анализ, управленческая отчетность, моделирование, анализ текущих финансовых показателей, финансовая отчетность, business intelligence systems, управленческий учет, финансовый контроль, финансовое планирование, excel, sql, математический склад ума, postgresql, управление финансами, p&l, cash flow, аналитическое мышление, анализ финансовых показателей, подготовка управленческой отчетности, план-фактный анализ бюджета, python, финансовый менеджмент, superset
78193382;Финансовый аналитик;Финансовый аналитик;Москва;АКАДО Телеком;;;2023-03-31;;;;sap erp, 1с: erp, аналитические навыки, уверенный пользователь ms office, оценка и анализ капитальных затрат, план-фактный анализ бюджета
78416397;Финансовый аналитик;Финансовый аналитик;Москва;Импорт Трейд;;;2023-03-22;120000;180000;RUR;
78568187;Финансовый аналитик;Финансовый аналитик в Маркет;Москва;Яндекс;;;2023-03-27;;;;
78542572;Финансовый аналитик;Финансовый аналитик;Москва;ВсеИнструменты.ру;;;2023-03-26;;;;маржинальный анализ, аналитика продаж, финансовый анализ, аналитическое мышление, аналитические способности, анализ текущих финансовых показателей, ассортиментная матрица
78555118;Финансовый аналитик;Финансовый аналитик;Москва;ЭР-Телеком;;;2023-03-27;100000;110000;RUR;сбор и анализ информации, excel, power point
78441752;Финансовый аналитик;Финансовый аналитик по бизнес-моделированию;Москва;Авторитэйл М;;;2023-03-23;180000;200000;RUR;pl, cf и bs
78324147;Финансовый аналитик;Ведущий финансовый аналитик;Москва;Комос Групп;;;2023-03-29;;;;
78590974;Финансовый аналитик;Аналитик маркетплейсов/Финансовый аналитик;Москва;Богданов Денис Константинович;;;2023-03-27;25000;45000;RUR;abc-анализ, работа с системами аналитики, pnl
76535724;Финансовый аналитик;Бизнес-аналитик продукта «Финансовое планирование и инвестиционный анализ»;Москва;Группа Самолет;;;2023-04-06;;;;bpmn, uml, английский язык, archimate, бизнес-анализ
71160140;Финансовый аналитик;Менеджер по стратегическому планированию и финансовому анализу;Москва;Ренессанс cтрахование, Группа;;;2023-03-30;;;;sql, работа с большим объемом информации, ms excel, анализ текущих финансовых показателей, финансовое моделирование, стратегическое планирование, прогнозирование, страхование
78056541;Финансовый аналитик;Эксперт - аналитик отдела финансового анализа и консолидации бюджета;Москва;Банк ВТБ (ПАО);;;2023-03-27;;;;sap, финансовая отчетность, 1c: финансы, долгосрочное бюджетирование и планирование, аналитическое мышление, план-фактный анализ бюджета, работа в условиях многозадачности, финансовый анализ, анализ финансовых показателей, планирование, финансовое моделирование
78328479;Финансовый аналитик;Финансовый аналитик;Москва;Красюк Анна Витальевна;;;2023-03-21;30000;40000;RUR;аналитическое мышление, ms powerpoint, ms excel, анализ текущих финансовых показателей, финансовая отчетность
77339703;Финансовый аналитик;Финансовый аналитик по управленческому и бюджетному учету;Москва;Фармстандарт-Медтехника;;;2023-03-24;120000;;RUR;
78500407;Финансовый аналитик;Финансовый аналитик (Ведущий специалист по анализу и учету);Москва;Крупная торгово-промышленная компания (производство электротехники), Москва;;;2023-03-24;120000;;RUR;формирование управленческой отчетности, erp-системы на базе 1с, анализ финансовых показателей
76769330;Финансовый аналитик;Младший финансовый аналитик;Москва;Intelligent Analytics;;;2023-03-22;;70000;RUR;аналитические исследования, английский язык, анализ рынка, стратегический консалтинг, консалтинг, ms excel, ms word, оценка инвестиционных проектов, подготовка презентаций и отчетов, конкурентная аналитика, аналитика, сбор и анализ информации, математическое моделирование, финансовое моделирование, контроль и анализ ценообразования
78297204;Финансовый аналитик;Стажер-финансовый аналитик;Москва;РОСБАНК;;;2023-03-20;;;;
78641097;Финансовый аналитик;Ведущий финансовый контролер (аналитик);Москва;Crocus Group;;;2023-03-28;;;;
78372971;Финансовый аналитик;Финансовый аналитик;Москва;Demis Group;;;2023-03-21;170000;;RUR;автоматизация, английский язык, бюджетирование, управленческий учет, подготовка управленческой отчетности, 1c: предприятие
72944579;Финансовый аналитик;Финансовый аналитик;Москва;МедБизнесКонсалтинг;;;2023-03-28;;;;ms powerpoint, финансовый анализ, финансовая отчетность, аналитическое мышление, ms access
74411253;Финансовый аналитик;Финансовый аналитик;Москва;ОТЭКО;;;2023-03-29;;;;power query, финансовый анализ, ms powerpoint, анализ данных, ориентация на результат, анализ себестоимости, расчет и анализ себестоимости продукции и услуг, отчетная калькуляция по фактической себестоимости ос, аналитическое мышление, power bi, анализ бизнес показателей, план-фактный анализ бюджета
78590185;Финансовый аналитик;Финансовый аналитик;Москва;CARDIF, Страховая компания;;;2023-03-27;;;;sql, управленческая отчетность, управление инвестициями, финансовое моделирование
78615606;Финансовый аналитик;Финансовый аналитик;Москва;GXO;;;2023-03-28;;;;финансовый анализ, аналитическое мышление, ms power bi, управленческая отчетность, power query, excel, финансовая отчетность
78404157;Финансовый аналитик;Финансовый / Инвестиционный аналитик в венчурный фонд;Москва;GTC;;;2023-03-22;;;;
78467025;Финансовый аналитик;Финансовый контролер / Финансовый аналитик;Москва;Оксана Лаврентьева & Компани;;;2023-04-04;;;;продвинутый пользователь ms excel, анализ данных, высшее образование, формирование управленческой отчетности, финансовая отчетность, cash flow, консолидация управленческой отчетности
78339230;Финансовый аналитик;Финансовый аналитик;Москва;Иннотех, Группа компаний;;;2023-03-21;;;;
78292183;Финансовый аналитик;Финансовый аналитик;Москва;Лаборатория Гемотест;;;2023-03-20;80000;110000;RUR;ms powerpoint, финансовый анализ, прогнозирование, управленческий учет, управленческая отчетность, ms excel
72026669;Финансовый аналитик;Главный финансовый аналитик (анализ проектов КБ, продуктов и процессов);Москва;ПСБ (Промсвязьбанк);;;2023-03-31;;;;ms sql, расчет себестоимости, анализ инвестиционных проектов, анализ продуктов, финансовое моделирование, ms excel
72191482;Финансовый аналитик;Финансовый аналитик;Москва;Судоходная компания Волжское пароходство;;;2023-03-29;;;;финансовый анализ, анализ текущих финансовых показателей, финансовое моделирование, оценка инвестиционных проектов
76868667;Финансовый аналитик;Финансовый аналитик Яппи;Москва;ГПМ Партнер;;;2023-03-24;;;;
76770477;Финансовый аналитик;Финансовый аналитик;Москва;Лаборатория Гемотест;;;2023-03-20;125000;125000;RUR;ms powerpoint, финансовый анализ, прогнозирование, управленческий учет, управленческая отчетность, ms excel
78625872;Финансовый аналитик;Старший финансовый аналитик-контролер;Москва;Аптечная сеть 36,6;;;2023-03-28;;;;1с: бухгалтерия, бухгалтерский учет, бюджетирование, ms outlook, финансовый контроль, финансовое планирование, финансовая отчетность, финансовый менеджмент, управление финансами, движение денежных средств, план-фактный анализ бюджета
78589840;Финансовый аналитик;Заместитель финансового директора/Главный аналитик;Москва;СК Сбербанк страхование жизни;;;2023-03-27;;;;
78339295;Финансовый аналитик;Финансовый аналитик (Opex);Москва;Ozon;;;2023-03-21;;;;финансовый анализ, финансовая отчетность, аналитическое мышление, экономический анализ, opex, анализ финансовых показателей, ms excel, power query
