id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79105971;Бизнес-аналитик;Бизнес-аналитик в команду разработки;Москва;Сфера;;agile, uml, бизнес-анализ, sql;От 1 года до 3 лет;2023-04-10;;;
74156522;Бизнес-аналитик;Старший бизнес-аналитик (блок кибербезопасности);Москва;МТС;;английский язык, запуск новых продуктов, управление продуктом, аналитическое мышление, анализ рынка, информационная безопасность, маркетинг;От 3 до 6 лет;2023-04-10;;;
75858355;Бизнес-аналитик;Бизнес-аналитик;Москва;Сервисный центр Транстелематика;;;От 3 до 6 лет;2023-03-30;;;
76143111;Бизнес-аналитик;Бизнес-аналитик IT проекта ДБО;Москва;ПСБ (Промсвязьбанк);;ms visio, ms powerpoint, bpmn, visio, mc excel, бизнес-процессы, бизнес-требования, бизнес-анализ, it-проект, дбо;От 3 до 6 лет;2023-04-10;;;
78185580;Бизнес-аналитик;Бизнес-аналитик;Москва;Hadassah Medical Moscow;;;От 3 до 6 лет;2023-03-30;;;
79043957;Бизнес-аналитик;Бизнес-аналитик / Аналитик бизнес-процессов;Москва;МВПС-Сервис;;;От 3 до 6 лет;2023-04-07;;120000;RUR
77687354;Бизнес-аналитик;Главный бизнес аналитик финансовых систем;Москва;Pony Express;;;От 3 до 6 лет;2023-04-10;;;
77621021;Бизнес-аналитик;Бизнес аналитик в коммерческое управление;Москва;СалютДевайсы;;;От 3 до 6 лет;2023-04-10;;;
78729421;Бизнес-аналитик;Бизнес-аналитик;Москва;Тинькофф;;;Нет опыта;2023-03-30;;;
79080885;Бизнес-аналитик;Старший бизнес-аналитик/Product manager;Москва;Продамус;;senior;Более 6 лет;2023-04-10;;;
77028880;Бизнес-аналитик;Business Analyst / Customer Journey Expert;Москва;АТОМ;;miro, figma, notion, jira, confluence;От 3 до 6 лет;2023-04-16;;;
76520209;Бизнес-аналитик;Бизнес-аналитик;Москва;Skillaz;;bpmn, аналитическое мышление, use case analysis, разработка технических заданий, моделирование бизнес процессов, оптимизация бизнес-процессов;От 1 года до 3 лет;2023-03-30;;;
78715644;Бизнес-аналитик;Бизнес-аналитик;Москва;СБЕР;;;От 3 до 6 лет;2023-03-30;;;
78911145;Бизнес-аналитик;Старший бизнес-аналитик;Москва;Самокат (ООО Умное пространство);;etl, olap (tab and md), ms sql, kafka, visio (draw.io), clickhouse, greenplum;От 3 до 6 лет;2023-04-04;;;
78902035;Бизнес-аналитик;Системный/Бизнес аналитик;Москва;Sitronics Group;;uml, bpmn, логическое мышление, бизнес-анализ, анализ требований, er-диаграммы, дизайн интерфейсов, функциональное тестирование;От 1 года до 3 лет;2023-04-04;;;
78887769;Бизнес-аналитик;Бизнес-аналитик CRM;Москва;BestDoctor;;bpmn, crm, английский язык, amocrm, аналитическое мышление, администрирование;От 1 года до 3 лет;2023-04-04;80000;;RUR
79169584;Бизнес-аналитик;Бизнес аналитик в команду ИТ решений;Москва;РУЛОГ;;;От 1 года до 3 лет;2023-04-11;;;
