id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79515517;Аналитик данных;Аналитик данных (Middle/Senior);Москва;Eqwile;;;От 1 года до 3 лет;2023-04-19;180000;250000;RUR
78833072;Аналитик данных;Ведущий аналитик данных;Москва;СБЕР;;python, sql, spark;От 1 года до 3 лет;2023-04-25;;;
79615751;Аналитик данных;Аналитик данных;Москва;СОГАЗ;;qlikview, powerbi, ms sql, tableau, python, маркетинговая аналитика;От 1 года до 3 лет;2023-04-20;;;
79796940;Аналитик данных;Аналитик данных в сфере кибербезопасности;Москва;СБЕР;;;От 3 до 6 лет;2023-04-25;;;
79760703;Аналитик данных;Аналитик данных рынка труда;Москва;ГКУ города Москвы Центр занятости населения города Москвы;;;От 1 года до 3 лет;2023-04-25;50000;60000;RUR
77576663;Аналитик данных;Аналитик данных;Москва;Р-Фарм;;аналитика, постановка задач разработчикам, анализ данных, анализ требований;От 3 до 6 лет;2023-04-24;;;
79145004;Аналитик данных;Аналитик данных (ассистент руководителя проектов);Москва;ГКУ МО Центр Внедрения Изменений Министерства Здравоохранения Московской Области;;;От 1 года до 3 лет;2023-04-26;50000;60000;RUR
79613765;Аналитик данных;Аналитик (оператор баз данных);Москва;Ритейл Эксперт;;работа с базами данных, высокая скорость печати;Нет опыта;2023-04-20;45000;;RUR
78879808;Аналитик данных;Аналитик данных;Москва;BND LLC;;sql, postgresql, hadoop, business intelligence systems, crm, greenplam, oracle, базы данных, sas;От 1 года до 3 лет;2023-04-28;;;
78029161;Аналитик данных;Аналитик данных (data scientist);Москва;Промышленные инновации;;data analysis, анализ данных, аналитика, data science, ml, machine learning;От 1 года до 3 лет;2023-04-27;;;
79058777;Аналитик данных;Ведущий аналитик / инженер данных;Москва;ЧУ ДО Московская школа программистов;;;От 3 до 6 лет;2023-04-28;;120000;RUR
78150185;Аналитик данных;Аналитик данных (Теплый стан);Москва;РСХБ-Интех;;;От 3 до 6 лет;2023-04-28;;;
79481583;Аналитик данных;Младший аналитик данных;Москва;Ростелеком-Солар;;python, sql, linux, анализ данных;От 1 года до 3 лет;2023-04-18;;90000;RUR
79536125;Аналитик данных;Аналитик Данных;Москва;РЕСО-Гарантия, САО;;;Нет опыта;2023-04-19;;;
79645255;Аналитик данных;Аналитик данных в команду продукта (New billing architecture);Москва;АВИТО ТЕХ;;python, dwh, аналитика, sql;От 3 до 6 лет;2023-04-21;;;
79596838;Аналитик данных;Аналитик данных;Москва;Правительство Москвы;;;От 1 года до 3 лет;2023-04-20;;;
79421851;Аналитик данных;Аналитик данных / Data analyst;Москва;МВП;;sql, python, базы данных, ms excel, высшее техническое образование, автономность, postgres;От 1 года до 3 лет;2023-04-17;200000;;RUR
